driver_id,driver_age,driver_city,vehicle_type,driver_experience_years,total_assigned_rides,accepted_rides,incomplete_rides,delay_count,acceptance_rate,delay_rate,avg_driver_rating,avg_pickup_delay_min,driver_delay_flag
D_001646,35,Delhi,Auto,12,26,16,3,1,0.62,0.04,4.4,4.6,0
D_001647,30,Mumbai,Bike,12,21,16,0,0,0.76,0.0,4.5,2.0,0
D_001648,47,Hyderabad,Auto,13,16,13,1,1,0.81,0.06,4.4,1.9,0
D_001649,23,Chennai,Cab,14,20,16,1,1,0.8,0.05,4.6,3.8,0
D_001650,32,Bangalore,Bike,8,17,12,1,1,0.71,0.06,4.2,1.9,0
D_001651,38,Hyderabad,Bike,11,24,20,1,1,0.83,0.04,5.0,3.6,0
D_001652,40,Chennai,Auto,6,23,16,0,0,0.7,0.0,4.3,4.0,0
D_001653,39,Bangalore,Auto,2,23,20,3,2,0.87,0.09,4.8,2.3,0
D_001654,34,Bangalore,Auto,5,19,14,3,2,0.74,0.11,4.9,5.6,1
D_001655,26,Mumbai,Auto,11,16,8,2,0,0.5,0.0,4.1,4.0,0
D_001656,44,Delhi,Cab,13,14,14,0,0,1.0,0.0,4.6,2.0,0
D_001657,45,Chennai,Bike,6,18,12,2,1,0.67,0.06,4.4,2.9,0
D_001658,50,Bangalore,Auto,9,21,14,3,2,0.67,0.1,4.6,2.5,0
D_001659,29,Mumbai,Bike,6,19,17,2,1,0.89,0.05,4.8,1.8,0
D_001660,47,Bangalore,Auto,10,26,25,1,1,0.96,0.04,4.6,4.6,0
D_001661,36,Chennai,Cab,5,20,14,3,1,0.7,0.05,4.0,4.8,0
D_001662,22,Delhi,Auto,1,17,13,1,0,0.76,0.0,4.3,2.0,0
D_001663,49,Hyderabad,Bike,10,25,15,0,0,0.6,0.0,4.2,2.0,0
D_001664,35,Hyderabad,Cab,5,16,12,1,0,0.75,0.0,4.2,1.0,0
D_001665,52,Hyderabad,Auto,5,17,14,1,0,0.82,0.0,4.0,1.0,0
D_001666,27,Bangalore,Bike,6,22,14,2,2,0.64,0.09,5.0,3.4,0
D_001667,26,Delhi,Auto,7,22,17,0,0,0.77,0.0,4.1,4.0,0
D_001668,52,Delhi,Bike,13,11,9,0,0,0.82,0.0,4.9,2.0,0
D_001669,36,Bangalore,Auto,13,19,14,0,0,0.74,0.0,4.9,3.0,0
D_001670,36,Bangalore,Cab,4,20,9,1,0,0.45,0.0,4.2,1.0,0
D_001671,26,Hyderabad,Bike,7,15,12,1,0,0.8,0.0,4.2,2.0,0
D_001672,49,Bangalore,Cab,5,22,19,2,1,0.86,0.05,4.4,2.8,0
D_001673,54,Delhi,Cab,6,20,14,2,1,0.7,0.05,4.1,3.8,0
D_001674,32,Hyderabad,Bike,4,11,9,2,2,0.82,0.18,4.8,5.7,1
D_001675,27,Delhi,Cab,12,20,17,2,1,0.85,0.05,4.0,3.8,0
D_001676,44,Bangalore,Bike,8,20,15,0,0,0.75,0.0,4.4,4.0,0
D_001677,23,Mumbai,Bike,9,24,18,2,1,0.75,0.04,4.7,1.6,0
D_001678,36,Chennai,Auto,2,23,14,1,1,0.61,0.04,4.8,4.6,0
D_001679,44,Mumbai,Cab,12,25,21,2,0,0.84,0.0,4.3,4.0,0
D_001680,43,Hyderabad,Cab,11,14,12,1,0,0.86,0.0,4.0,2.0,0
D_001681,30,Mumbai,Auto,4,21,17,1,0,0.81,0.0,4.9,2.0,0
D_001682,51,Bangalore,Cab,11,25,16,1,1,0.64,0.04,4.8,1.6,0
D_001683,37,Mumbai,Auto,8,20,16,3,2,0.8,0.1,4.5,4.5,0
D_001684,51,Chennai,Bike,8,24,19,6,4,0.79,0.17,4.5,3.6,1
D_001685,30,Delhi,Cab,9,27,16,3,2,0.59,0.07,4.7,4.0,0
D_001686,22,Delhi,Auto,3,23,18,4,1,0.78,0.04,4.9,3.6,0
D_001687,29,Delhi,Cab,1,24,16,5,2,0.67,0.08,4.5,5.2,0
D_001688,39,Hyderabad,Auto,9,27,20,3,2,0.74,0.07,4.6,3.0,0
D_001689,48,Delhi,Auto,1,13,7,0,0,0.54,0.0,4.5,2.0,0
D_001690,39,Hyderabad,Bike,3,20,14,1,1,0.7,0.05,4.3,3.8,0
D_001691,53,Mumbai,Auto,3,26,16,5,2,0.62,0.08,4.4,5.2,0
D_001692,53,Delhi,Auto,9,17,10,2,2,0.59,0.12,4.5,3.8,1
D_001693,42,Bangalore,Bike,1,18,14,1,1,0.78,0.06,4.9,1.9,0
D_001694,53,Bangalore,Cab,7,34,24,2,1,0.71,0.03,4.0,1.4,0
D_001695,52,Hyderabad,Auto,2,17,13,1,1,0.76,0.06,4.6,4.9,0
D_001696,37,Delhi,Bike,7,16,14,2,2,0.88,0.12,5.0,2.8,1
D_001697,35,Delhi,Cab,1,20,12,2,2,0.6,0.1,4.0,2.5,0
D_001698,45,Mumbai,Auto,13,12,8,1,1,0.67,0.08,4.1,5.2,0
D_001699,46,Bangalore,Auto,10,19,18,3,2,0.95,0.11,4.5,2.6,1
D_001700,38,Mumbai,Cab,10,16,14,1,1,0.88,0.06,4.5,2.9,0
D_001701,25,Chennai,Auto,8,17,11,2,1,0.65,0.06,4.1,4.9,0
D_001702,32,Chennai,Cab,10,16,12,1,1,0.75,0.06,4.0,1.9,0
D_001703,36,Chennai,Auto,13,19,14,1,0,0.74,0.0,4.3,4.0,0
D_001704,51,Chennai,Bike,10,18,13,2,2,0.72,0.11,4.7,5.6,1
D_001705,45,Delhi,Cab,2,14,11,1,1,0.79,0.07,4.3,3.0,0
D_001706,23,Chennai,Auto,3,31,22,3,3,0.71,0.1,4.5,4.5,0
D_001707,44,Chennai,Auto,14,14,10,0,0,0.71,0.0,4.3,4.0,0
D_001708,52,Delhi,Auto,8,16,12,0,0,0.75,0.0,4.3,1.0,0
D_001709,34,Mumbai,Bike,3,30,19,1,1,0.63,0.03,4.6,4.4,0
D_001710,54,Mumbai,Auto,1,18,15,2,2,0.83,0.11,4.6,3.6,1
D_001711,28,Chennai,Auto,9,25,18,1,0,0.72,0.0,4.0,3.0,0
D_001712,53,Delhi,Cab,8,13,11,0,0,0.85,0.0,4.9,1.0,0
D_001713,28,Chennai,Auto,4,22,19,0,0,0.86,0.0,4.9,3.0,0
D_001714,34,Chennai,Bike,8,16,9,0,0,0.56,0.0,4.8,3.0,0
D_001715,45,Chennai,Cab,14,17,11,3,1,0.65,0.06,5.0,3.9,0
D_001716,49,Hyderabad,Cab,5,17,14,2,1,0.82,0.06,4.3,1.9,0
D_001717,53,Bangalore,Cab,3,22,14,2,1,0.64,0.05,4.3,3.8,0
D_001718,39,Bangalore,Bike,1,15,11,1,1,0.73,0.07,4.3,4.0,0
D_001719,22,Delhi,Bike,13,19,15,0,0,0.79,0.0,4.7,3.0,0
D_001720,52,Bangalore,Cab,10,14,10,4,1,0.71,0.07,4.1,5.0,0
D_001721,22,Chennai,Cab,5,20,9,1,0,0.45,0.0,4.5,4.0,0
D_001722,37,Delhi,Bike,11,19,16,3,2,0.84,0.11,4.1,3.6,1
D_001723,36,Mumbai,Bike,6,20,14,3,2,0.7,0.1,4.2,5.5,0
D_001724,54,Mumbai,Auto,4,18,15,5,2,0.83,0.11,4.0,5.6,1
D_001725,44,Delhi,Cab,7,27,21,3,1,0.78,0.04,4.3,4.6,0
D_001726,38,Mumbai,Cab,3,19,18,2,0,0.95,0.0,4.2,3.0,0
D_001727,46,Hyderabad,Bike,7,21,15,2,2,0.71,0.1,4.1,4.5,0
D_001728,27,Delhi,Cab,14,20,11,3,1,0.55,0.05,4.3,1.8,0
D_001729,52,Delhi,Auto,1,21,17,2,1,0.81,0.05,5.0,3.8,0
D_001730,26,Chennai,Bike,7,22,15,3,3,0.68,0.14,4.6,6.1,1
D_001731,51,Delhi,Auto,1,19,16,2,2,0.84,0.11,4.1,3.6,1
D_001732,26,Hyderabad,Auto,13,15,14,1,0,0.93,0.0,4.2,1.0,0
D_001733,33,Hyderabad,Cab,11,34,27,4,3,0.79,0.09,4.8,2.3,0
D_001734,28,Mumbai,Auto,1,23,15,1,0,0.65,0.0,4.4,1.0,0
D_001735,34,Bangalore,Bike,2,19,15,2,0,0.79,0.0,4.7,4.0,0
D_001736,25,Mumbai,Cab,2,19,11,3,3,0.58,0.16,4.2,3.4,1
D_001737,24,Hyderabad,Bike,4,17,12,2,0,0.71,0.0,4.6,2.0,0
D_001738,33,Mumbai,Cab,13,11,9,3,3,0.82,0.27,4.1,5.1,1
D_001739,22,Mumbai,Bike,1,17,14,2,0,0.82,0.0,4.8,4.0,0
D_001740,48,Hyderabad,Cab,4,16,12,2,0,0.75,0.0,4.7,3.0,0
D_001741,34,Delhi,Auto,2,22,17,2,0,0.77,0.0,4.7,4.0,0
D_001742,38,Mumbai,Bike,4,11,8,2,2,0.73,0.18,4.4,5.7,1
D_001743,29,Delhi,Cab,4,21,18,2,2,0.86,0.1,4.6,4.5,0
D_001744,53,Bangalore,Bike,9,29,21,1,0,0.72,0.0,4.3,3.0,0
D_001745,41,Delhi,Auto,9,25,21,4,3,0.84,0.12,4.4,4.8,1
D_001746,38,Mumbai,Cab,1,25,20,2,0,0.8,0.0,4.8,2.0,0
D_001747,45,Bangalore,Auto,5,12,11,3,0,0.92,0.0,4.6,4.0,0
D_001748,39,Mumbai,Auto,7,23,16,0,0,0.7,0.0,4.4,3.0,0
D_001749,54,Bangalore,Bike,4,19,16,5,1,0.84,0.05,4.4,1.8,0
D_001750,44,Bangalore,Auto,12,19,16,0,0,0.84,0.0,4.6,2.0,0
D_001751,46,Bangalore,Auto,5,17,12,4,2,0.71,0.12,4.6,5.8,1
D_001752,48,Delhi,Bike,2,23,19,1,1,0.83,0.04,4.2,4.6,0
D_001753,22,Delhi,Auto,3,18,14,1,0,0.78,0.0,4.8,3.0,0
D_001754,42,Bangalore,Bike,7,20,17,3,1,0.85,0.05,4.4,1.8,0
D_001755,31,Hyderabad,Auto,10,30,23,2,2,0.77,0.07,4.4,3.0,0
D_001756,52,Bangalore,Auto,13,24,15,3,3,0.62,0.12,4.3,3.8,1
D_001757,46,Mumbai,Cab,7,22,17,3,1,0.77,0.05,4.3,4.8,0
D_001758,41,Chennai,Cab,4,22,17,2,1,0.77,0.05,4.3,2.8,0
D_001759,23,Mumbai,Bike,12,24,18,4,1,0.75,0.04,4.5,4.6,0
D_001760,36,Hyderabad,Bike,1,20,15,3,3,0.75,0.15,4.3,4.2,1
D_001761,49,Delhi,Auto,1,18,13,3,1,0.72,0.06,4.8,2.9,0
D_001762,34,Bangalore,Auto,4,14,9,2,1,0.64,0.07,4.9,4.0,0
D_001763,35,Chennai,Cab,4,23,18,5,4,0.78,0.17,4.7,4.6,1
D_001764,23,Mumbai,Bike,6,27,20,3,1,0.74,0.04,4.7,1.6,0
D_001765,46,Bangalore,Bike,7,18,16,2,0,0.89,0.0,4.5,3.0,0
D_001766,36,Bangalore,Bike,9,28,26,1,0,0.93,0.0,4.2,1.0,0
D_001767,33,Bangalore,Auto,9,17,13,1,1,0.76,0.06,4.1,3.9,0
D_001768,30,Mumbai,Cab,10,18,14,2,0,0.78,0.0,4.6,1.0,0
D_001769,52,Mumbai,Bike,12,23,22,3,0,0.96,0.0,4.1,1.0,0
D_001770,35,Chennai,Bike,12,19,14,2,0,0.74,0.0,4.5,3.0,0
D_001771,50,Chennai,Cab,5,14,10,1,1,0.71,0.07,4.8,4.0,0
D_001772,29,Bangalore,Bike,10,20,16,3,3,0.8,0.15,4.0,4.2,1
D_001773,24,Delhi,Cab,11,21,19,2,1,0.9,0.05,5.0,1.8,0
D_001774,23,Bangalore,Auto,3,16,12,2,2,0.75,0.12,4.2,2.8,1
D_001775,37,Mumbai,Cab,3,22,15,3,1,0.68,0.05,4.6,4.8,0
D_001776,40,Hyderabad,Bike,6,26,20,2,1,0.77,0.04,4.1,4.6,0
D_001777,51,Chennai,Bike,1,19,16,4,0,0.84,0.0,4.8,1.0,0
D_001778,37,Hyderabad,Cab,7,24,19,5,2,0.79,0.08,4.4,3.2,0
D_001779,52,Bangalore,Auto,3,19,11,1,1,0.58,0.05,4.5,3.8,0
D_001780,49,Mumbai,Bike,5,15,12,1,0,0.8,0.0,5.0,3.0,0
D_001781,25,Mumbai,Auto,7,24,18,0,0,0.75,0.0,4.4,1.0,0
D_001782,31,Hyderabad,Bike,7,18,10,2,0,0.56,0.0,4.5,4.0,0
D_001783,39,Hyderabad,Bike,9,16,14,1,1,0.88,0.06,4.4,3.9,0
D_001784,53,Chennai,Cab,1,18,13,1,1,0.72,0.06,4.2,3.9,0
D_001785,51,Bangalore,Bike,3,17,13,3,2,0.76,0.12,4.5,2.8,1
D_001786,30,Bangalore,Auto,9,23,18,2,2,0.78,0.09,4.6,5.4,0
D_001787,50,Delhi,Bike,8,17,13,2,2,0.76,0.12,4.1,5.8,1
D_001788,37,Hyderabad,Bike,2,28,24,1,1,0.86,0.04,4.0,3.6,0
D_001789,49,Hyderabad,Auto,8,20,15,3,1,0.75,0.05,4.1,3.8,0
D_001790,42,Hyderabad,Auto,8,17,12,2,0,0.71,0.0,4.6,3.0,0
D_001791,23,Hyderabad,Bike,2,14,12,0,0,0.86,0.0,4.8,2.0,0
D_001792,49,Chennai,Auto,8,14,9,2,1,0.64,0.07,4.2,2.0,0
D_001793,52,Hyderabad,Auto,3,14,11,0,0,0.79,0.0,4.8,1.0,0
D_001794,54,Hyderabad,Auto,7,19,13,2,0,0.68,0.0,4.2,4.0,0
D_001795,44,Hyderabad,Auto,13,12,10,0,0,0.83,0.0,4.2,4.0,0
D_001796,38,Chennai,Cab,9,27,24,1,1,0.89,0.04,4.7,2.6,0
D_001797,22,Hyderabad,Bike,4,28,23,2,1,0.82,0.04,4.8,1.6,0
D_001798,44,Delhi,Bike,11,14,9,1,0,0.64,0.0,5.0,3.0,0
D_001799,48,Bangalore,Cab,6,20,15,2,2,0.75,0.1,5.0,3.5,0
D_001800,46,Chennai,Bike,9,19,16,2,2,0.84,0.11,4.5,3.6,1
D_001801,53,Delhi,Cab,11,24,20,2,1,0.83,0.04,4.2,4.6,0
D_001802,40,Mumbai,Auto,11,17,11,0,0,0.65,0.0,4.3,1.0,0
D_001803,45,Delhi,Bike,5,16,12,0,0,0.75,0.0,4.4,4.0,0
D_001804,24,Hyderabad,Cab,12,22,15,4,3,0.68,0.14,4.5,4.1,1
D_001805,33,Chennai,Bike,1,24,19,4,1,0.79,0.04,4.4,3.6,0
D_001806,36,Hyderabad,Bike,3,24,17,2,1,0.71,0.04,4.9,1.6,0
D_001807,38,Delhi,Auto,11,16,12,1,1,0.75,0.06,4.1,2.9,0
D_001808,53,Chennai,Cab,9,23,20,2,0,0.87,0.0,4.9,3.0,0
D_001809,28,Chennai,Cab,3,16,10,1,1,0.62,0.06,4.5,1.9,0
D_001810,40,Chennai,Cab,11,13,13,1,1,1.0,0.08,4.2,2.2,0
D_001811,28,Delhi,Auto,11,26,19,6,3,0.73,0.12,4.3,2.8,1
D_001812,26,Bangalore,Auto,10,17,13,1,0,0.76,0.0,4.9,3.0,0
D_001813,42,Bangalore,Auto,2,17,14,1,1,0.82,0.06,4.9,4.9,0
D_001814,28,Delhi,Bike,4,22,19,2,1,0.86,0.05,4.2,4.8,0
D_001815,44,Bangalore,Bike,5,21,17,2,0,0.81,0.0,4.9,4.0,0
D_001816,32,Bangalore,Cab,7,26,22,2,1,0.85,0.04,4.1,1.6,0
D_001817,31,Chennai,Cab,7,24,20,4,3,0.83,0.12,4.1,3.8,1
D_001818,42,Delhi,Cab,9,16,11,1,1,0.69,0.06,4.1,2.9,0
D_001819,54,Mumbai,Bike,13,23,17,2,2,0.74,0.09,4.7,5.4,0
D_001820,41,Chennai,Cab,8,29,24,1,0,0.83,0.0,4.0,4.0,0
D_001821,54,Bangalore,Auto,13,22,17,0,0,0.77,0.0,5.0,1.0,0
D_001822,48,Hyderabad,Cab,2,15,10,1,1,0.67,0.07,4.8,3.0,0
D_001823,40,Delhi,Auto,12,24,21,3,2,0.88,0.08,4.8,3.2,0
D_001824,26,Bangalore,Cab,8,18,18,3,2,1.0,0.11,4.3,3.6,1
D_001825,50,Bangalore,Auto,8,15,11,0,0,0.73,0.0,4.7,1.0,0
D_001826,31,Hyderabad,Cab,5,22,16,0,0,0.73,0.0,4.4,4.0,0
D_001827,34,Delhi,Auto,13,20,16,1,0,0.8,0.0,4.6,3.0,0
D_001828,50,Bangalore,Auto,3,20,12,0,0,0.6,0.0,4.2,3.0,0
D_001829,26,Delhi,Bike,9,26,17,2,2,0.65,0.08,4.9,5.2,0
D_001830,33,Hyderabad,Auto,12,20,16,3,3,0.8,0.15,4.2,4.2,1
D_001831,34,Delhi,Bike,7,16,13,0,0,0.81,0.0,4.8,4.0,0
D_001832,43,Mumbai,Cab,1,14,13,0,0,0.93,0.0,4.8,3.0,0
D_001833,36,Hyderabad,Bike,8,17,14,0,0,0.82,0.0,4.3,4.0,0
D_001834,34,Hyderabad,Bike,10,17,12,1,1,0.71,0.06,4.5,3.9,0
D_001835,22,Chennai,Bike,13,25,23,1,0,0.92,0.0,4.6,2.0,0
D_001836,22,Chennai,Auto,5,14,11,0,0,0.79,0.0,4.2,3.0,0
D_001837,32,Hyderabad,Bike,6,27,21,2,1,0.78,0.04,4.2,2.6,0
D_001838,43,Bangalore,Cab,9,28,26,1,1,0.93,0.04,4.9,2.6,0
D_001839,27,Mumbai,Auto,10,27,20,4,3,0.74,0.11,4.6,5.6,1
D_001840,49,Delhi,Auto,14,22,18,1,1,0.82,0.05,5.0,1.8,0
D_001841,52,Bangalore,Cab,8,25,18,0,0,0.72,0.0,4.0,3.0,0
D_001842,29,Delhi,Bike,14,15,10,2,2,0.67,0.13,4.8,3.0,1
D_001843,26,Mumbai,Auto,11,9,8,3,1,0.89,0.11,4.8,2.6,1
D_001844,38,Chennai,Auto,14,21,18,3,3,0.86,0.14,4.4,3.1,1
D_001845,30,Bangalore,Bike,14,21,15,2,2,0.71,0.1,4.8,3.5,0
D_001846,31,Chennai,Bike,3,31,22,0,0,0.71,0.0,4.7,4.0,0
D_001847,41,Mumbai,Cab,13,26,18,4,1,0.69,0.04,4.3,4.6,0
D_001848,35,Chennai,Bike,5,22,18,1,0,0.82,0.0,4.6,2.0,0
D_001849,35,Hyderabad,Bike,4,27,21,1,1,0.78,0.04,4.7,3.6,0
D_001850,47,Bangalore,Cab,14,21,14,2,2,0.67,0.1,4.6,3.5,0
D_001851,50,Hyderabad,Cab,1,21,18,3,3,0.86,0.14,4.1,6.1,1
D_001852,48,Chennai,Bike,5,28,24,1,1,0.86,0.04,4.2,1.6,0
D_001853,46,Bangalore,Cab,10,16,11,1,0,0.69,0.0,4.1,1.0,0
D_001854,37,Bangalore,Bike,7,12,9,1,0,0.75,0.0,4.7,1.0,0
D_001855,37,Bangalore,Cab,1,19,17,0,0,0.89,0.0,4.9,1.0,0
D_001856,54,Delhi,Cab,4,20,13,1,1,0.65,0.05,4.9,2.8,0
D_001857,24,Bangalore,Bike,6,14,10,0,0,0.71,0.0,4.2,3.0,0
D_001858,44,Chennai,Auto,11,22,17,1,1,0.77,0.05,4.9,2.8,0
D_001859,32,Delhi,Auto,12,17,14,3,3,0.82,0.18,4.1,5.7,1
D_001860,39,Delhi,Auto,9,16,10,0,0,0.62,0.0,4.5,1.0,0
D_001861,50,Hyderabad,Auto,11,18,17,3,0,0.94,0.0,4.7,2.0,0
D_001862,26,Delhi,Bike,8,23,17,2,1,0.74,0.04,4.2,1.6,0
D_001863,45,Bangalore,Cab,2,12,12,1,0,1.0,0.0,4.7,3.0,0
D_001864,50,Chennai,Auto,11,11,9,0,0,0.82,0.0,4.7,3.0,0
D_001865,50,Delhi,Auto,3,20,16,2,2,0.8,0.1,4.5,5.5,0
D_001866,47,Hyderabad,Bike,10,17,11,2,2,0.65,0.12,4.1,4.8,1
D_001867,24,Chennai,Auto,13,23,16,1,1,0.7,0.04,4.8,3.6,0
D_001868,23,Bangalore,Cab,5,26,22,0,0,0.85,0.0,4.8,4.0,0
D_001869,46,Delhi,Auto,11,22,19,1,1,0.86,0.05,4.4,3.8,0
D_001870,40,Delhi,Bike,7,20,17,3,2,0.85,0.1,4.1,5.5,0
D_001871,23,Mumbai,Cab,3,22,17,3,2,0.77,0.09,4.1,5.4,0
D_001872,40,Chennai,Cab,12,18,12,2,1,0.67,0.06,4.5,1.9,0
D_001873,22,Mumbai,Auto,7,13,11,2,1,0.85,0.08,4.1,2.2,0
D_001874,48,Mumbai,Auto,5,14,9,1,0,0.64,0.0,4.5,4.0,0
D_001875,26,Delhi,Auto,10,20,14,0,0,0.7,0.0,4.0,1.0,0
D_001876,25,Hyderabad,Cab,6,31,29,5,2,0.94,0.06,4.8,1.9,0
D_001877,38,Chennai,Bike,6,17,13,3,3,0.76,0.18,5.0,6.7,1
D_001878,42,Bangalore,Cab,11,26,20,2,1,0.77,0.04,4.1,2.6,0
D_001879,52,Hyderabad,Auto,11,21,13,2,1,0.62,0.05,4.1,1.8,0
D_001880,43,Bangalore,Bike,14,24,16,1,1,0.67,0.04,4.0,2.6,0
D_001881,32,Chennai,Cab,12,12,9,1,1,0.75,0.08,4.8,2.2,0
D_001882,36,Chennai,Bike,4,25,20,2,1,0.8,0.04,4.7,1.6,0
D_001883,31,Chennai,Bike,12,17,14,1,1,0.82,0.06,4.8,3.9,0
D_001884,53,Hyderabad,Auto,8,18,15,1,0,0.83,0.0,4.9,4.0,0
D_001885,52,Bangalore,Cab,9,16,13,0,0,0.81,0.0,4.7,3.0,0
D_001886,49,Mumbai,Auto,2,18,15,1,1,0.83,0.06,4.8,4.9,0
D_001887,52,Hyderabad,Cab,9,16,10,0,0,0.62,0.0,4.5,3.0,0
D_001888,27,Delhi,Bike,11,26,21,1,1,0.81,0.04,4.4,2.6,0
D_001889,35,Mumbai,Cab,12,19,16,3,1,0.84,0.05,4.0,4.8,0
D_001890,44,Chennai,Cab,4,20,19,5,1,0.95,0.05,4.9,4.8,0
D_001891,37,Bangalore,Cab,6,20,13,1,0,0.65,0.0,4.8,4.0,0
D_001892,46,Hyderabad,Bike,14,14,13,0,0,0.93,0.0,4.0,2.0,0
D_001893,23,Mumbai,Cab,7,18,14,1,1,0.78,0.06,4.8,3.9,0
D_001894,46,Chennai,Auto,4,24,20,5,2,0.83,0.08,4.9,3.2,0
D_001895,37,Chennai,Auto,8,25,17,2,1,0.68,0.04,4.2,1.6,0
D_001896,39,Bangalore,Auto,13,22,14,0,0,0.64,0.0,4.1,3.0,0
D_001897,34,Hyderabad,Auto,14,17,12,1,1,0.71,0.06,4.2,1.9,0
D_001898,48,Bangalore,Cab,10,24,22,3,2,0.92,0.08,4.8,4.2,0
D_001899,32,Hyderabad,Bike,8,25,23,2,1,0.92,0.04,4.7,1.6,0
D_001900,22,Chennai,Cab,1,13,7,0,0,0.54,0.0,4.9,3.0,0
D_001901,34,Mumbai,Bike,8,26,19,2,0,0.73,0.0,4.1,2.0,0
D_001902,51,Delhi,Auto,10,18,12,2,2,0.67,0.11,4.8,3.6,1
D_001903,26,Hyderabad,Bike,14,19,16,3,2,0.84,0.11,4.8,5.6,1
D_001904,39,Mumbai,Cab,12,20,16,4,2,0.8,0.1,4.9,3.5,0
D_001905,35,Chennai,Cab,3,19,16,2,1,0.84,0.05,4.7,4.8,0
D_001906,34,Chennai,Auto,5,15,13,2,2,0.87,0.13,4.8,5.0,1
D_001907,53,Bangalore,Cab,14,20,16,4,2,0.8,0.1,4.9,2.5,0
D_001908,28,Delhi,Bike,10,18,15,0,0,0.83,0.0,4.1,2.0,0
D_001909,29,Delhi,Auto,8,21,18,3,1,0.86,0.05,4.3,1.8,0
D_001910,28,Chennai,Auto,11,24,17,1,1,0.71,0.04,4.6,2.6,0
D_001911,37,Delhi,Bike,6,20,13,2,2,0.65,0.1,4.6,3.5,0
D_001912,52,Delhi,Cab,4,26,23,3,2,0.88,0.08,4.0,3.2,0
D_001913,48,Mumbai,Cab,4,19,17,1,1,0.89,0.05,4.6,2.8,0
D_001914,54,Delhi,Cab,12,13,9,1,0,0.69,0.0,4.6,4.0,0
D_001915,50,Chennai,Bike,4,13,12,1,1,0.92,0.08,4.7,5.2,0
D_001916,29,Chennai,Cab,6,26,18,2,1,0.69,0.04,4.6,1.6,0
D_001917,54,Delhi,Auto,7,14,11,3,2,0.79,0.14,4.5,5.1,1
D_001918,40,Bangalore,Bike,13,14,10,2,1,0.71,0.07,4.2,5.0,0
D_001919,42,Chennai,Cab,5,20,14,0,0,0.7,0.0,4.3,3.0,0
D_001920,42,Delhi,Auto,10,22,18,4,2,0.82,0.09,4.3,4.4,0
D_001921,46,Hyderabad,Cab,14,20,15,2,2,0.75,0.1,4.6,5.5,0
D_001922,44,Chennai,Cab,8,21,12,0,0,0.57,0.0,4.6,2.0,0
D_001923,32,Bangalore,Bike,7,16,13,0,0,0.81,0.0,4.5,2.0,0
D_001924,54,Mumbai,Auto,8,18,11,1,1,0.61,0.06,4.1,2.9,0
D_001925,41,Chennai,Auto,4,20,14,1,1,0.7,0.05,4.8,2.8,0
D_001926,46,Mumbai,Bike,8,21,16,2,1,0.76,0.05,4.6,4.8,0
D_001927,47,Chennai,Bike,13,22,19,4,1,0.86,0.05,4.1,3.8,0
D_001928,33,Bangalore,Cab,6,23,17,3,2,0.74,0.09,4.4,2.3,0
D_001929,53,Delhi,Bike,3,27,18,3,0,0.67,0.0,4.2,2.0,0
D_001930,54,Delhi,Bike,13,18,12,0,0,0.67,0.0,4.5,1.0,0
D_001931,31,Hyderabad,Bike,8,18,14,1,1,0.78,0.06,4.8,2.9,0
D_001932,25,Chennai,Bike,13,18,16,2,2,0.89,0.11,4.0,3.6,1
D_001933,36,Chennai,Auto,7,21,17,1,0,0.81,0.0,4.2,2.0,0
D_001934,27,Chennai,Bike,10,9,8,0,0,0.89,0.0,4.1,2.0,0
D_001935,48,Mumbai,Auto,5,24,20,5,5,0.83,0.21,4.6,5.2,1
D_001936,26,Bangalore,Auto,11,15,11,0,0,0.73,0.0,4.7,1.0,0
D_001937,26,Mumbai,Bike,4,20,16,2,1,0.8,0.05,4.4,3.8,0
D_001938,39,Bangalore,Cab,1,22,19,1,0,0.86,0.0,4.0,1.0,0
D_001939,49,Bangalore,Cab,10,15,12,0,0,0.8,0.0,4.8,1.0,0
D_001940,43,Mumbai,Bike,3,27,21,3,1,0.78,0.04,4.5,4.6,0
D_001941,25,Delhi,Bike,2,14,14,1,0,1.0,0.0,4.8,4.0,0
D_001942,39,Mumbai,Bike,8,18,12,0,0,0.67,0.0,4.5,2.0,0
D_001943,47,Mumbai,Bike,14,18,16,3,1,0.89,0.06,4.4,1.9,0
D_001944,43,Hyderabad,Auto,8,21,20,2,1,0.95,0.05,4.1,3.8,0
D_001945,54,Hyderabad,Auto,12,18,16,2,2,0.89,0.11,4.1,3.6,1
D_001946,35,Mumbai,Bike,5,20,14,1,0,0.7,0.0,4.9,4.0,0
D_001947,52,Delhi,Bike,14,15,11,0,0,0.73,0.0,4.7,2.0,0
D_001948,31,Delhi,Bike,5,14,11,1,1,0.79,0.07,4.7,4.0,0
D_001949,45,Mumbai,Auto,11,20,14,2,1,0.7,0.05,4.2,4.8,0
D_001950,42,Bangalore,Auto,4,17,13,0,0,0.76,0.0,4.5,4.0,0
D_001951,29,Bangalore,Auto,1,21,17,1,0,0.81,0.0,4.2,2.0,0
D_001952,53,Mumbai,Bike,1,32,25,4,3,0.78,0.09,4.5,5.4,0
D_001953,52,Delhi,Cab,13,16,12,2,1,0.75,0.06,4.8,2.9,0
D_001954,44,Hyderabad,Cab,6,21,18,0,0,0.86,0.0,4.8,4.0,0
D_001955,46,Mumbai,Cab,4,18,13,2,0,0.72,0.0,4.1,4.0,0
